step,waiting_time_avg,queue_length_max,throughput,occupancy_avg,speed_avg,green_phase_index,co2_mg,controller_mode
451,12.481,39,1,0.0,6.858,2,204842.382,adaptive
452,13.248,42,5,0.0,6.564,2,196130.224,adaptive
453,13.919,40,2,0.0,6.568,2,196424.456,adaptive
454,14.619,40,2,0.0,6.581,2,201898.606,adaptive
455,15.688,41,4,0.0,6.321,2,177011.817,adaptive
456,15.464,45,0,0.0,5.835,3,133038.93,adaptive
457,12.825,37,0,0.0,5.861,3,198366.557,adaptive
458,10.495,35,0,0.0,5.925,3,179516.255,adaptive
459,8.351,35,2,0.0,5.89,3,212020.746,adaptive
460,6.465,33,0,0.0,6.09,3,228399.619,adaptive
461,4.96,29,0,0.0,6.459,3,236021.707,adaptive
462,3.66,28,1,0.0,6.548,3,234001.719,adaptive
463,2.75,22,0,0.0,6.784,3,216625.055,adaptive
464,2.196,21,0,0.0,6.897,3,240494.749,adaptive
465,1.723,16,1,0.0,7.068,3,227954.486,adaptive
466,1.614,15,0,0.0,7.333,3,250609.867,adaptive
467,1.64,13,1,0.0,7.587,3,237069.101,adaptive
468,1.712,18,0,0.0,7.549,3,243364.626,adaptive
469,1.846,14,0,0.0,7.881,3,253845.173,adaptive
470,2.0,16,0,0.0,8.043,3,232756.317,adaptive
471,2.196,16,2,0.0,8.073,3,212043.237,adaptive
472,2.308,18,0,0.0,8.094,3,229878.487,adaptive
473,2.462,16,0,0.0,8.242,3,225152.421,adaptive
474,2.585,20,0,0.0,8.26,3,246420.349,adaptive
475,2.808,18,2,0.0,8.223,3,210082.422,adaptive
476,2.952,20,1,0.0,8.141,3,218383.861,adaptive
477,3.124,18,0,0.0,8.241,3,208438.834,adaptive
478,3.295,18,0,0.0,8.386,3,227211.521,adaptive
479,3.544,19,2,0.0,8.38,3,207156.493,adaptive
480,3.598,24,0,0.0,8.04,3,182174.066,adaptive
481,3.785,20,0,0.0,8.083,3,207330.301,adaptive
482,3.972,20,0,0.0,8.111,3,216228.793,adaptive
483,4.083,22,0,0.0,8.036,3,229647.22,adaptive
484,4.198,23,0,0.0,8.02,3,230134.917,adaptive
485,4.405,23,0,0.0,8.107,3,220216.85,adaptive
486,4.531,25,0,0.0,7.945,3,199526.841,adaptive
487,4.743,24,0,0.0,8.056,3,221644.409,adaptive
488,4.87,26,0,0.0,7.992,3,225364.527,adaptive
489,5.078,24,0,0.0,8.055,3,238175.57,adaptive
490,5.287,24,0,0.0,8.189,3,241944.426,adaptive
491,5.496,24,0,0.0,8.195,3,217298.216,adaptive
492,5.521,29,0,0.0,8.013,3,242748.874,adaptive
493,5.731,25,0,0.0,7.984,3,206788.969,adaptive
494,5.958,27,0,0.0,7.997,3,223782.904,adaptive
495,6.193,28,0,0.0,8.023,3,231174.161,adaptive
496,6.322,30,0,0.0,7.874,3,222418.019,adaptive
497,6.554,28,0,0.0,7.88,3,226318.054,adaptive
498,6.683,31,0,0.0,7.804,3,236007.397,adaptive
499,6.927,30,0,0.0,7.862,3,232495.114,adaptive
500,7.056,32,0,0.0,7.735,3,240867.739,adaptive
501,7.296,30,0,0.0,7.828,3,258474.581,adaptive
502,7.73,31,3,0.0,7.755,3,243468.389,adaptive
503,7.984,31,0,0.0,7.632,4,214015.421,adaptive
504,8.048,36,1,0.0,7.392,4,240510.626,adaptive
505,8.32,34,0,0.0,7.424,4,217557.269,adaptive
506,8.661,34,1,0.0,7.44,5,237251.348,adaptive
507,8.794,36,0,0.0,7.321,5,230181.933,adaptive
508,8.93,37,0,0.0,7.178,5,235584.568,adaptive
509,9.283,36,1,0.0,7.077,5,231140.105,adaptive
510,9.419,38,0,0.0,6.942,5,250257.726,adaptive
511,9.789,38,1,0.0,6.929,5,242401.374,adaptive
512,10.023,42,1,0.0,6.834,5,253419.86,adaptive
513,10.341,41,0,0.0,6.89,5,251028.831,adaptive
514,11.008,42,4,0.0,6.739,5,223143.503,adaptive
515,11.344,42,0,0.0,6.794,5,258031.42,adaptive
516,11.595,47,3,0.0,6.503,5,248065.087,adaptive
517,11.944,44,0,0.0,6.464,5,202916.793,adaptive
518,12.5,45,2,0.0,6.504,5,239219.305,adaptive
519,12.976,46,1,0.0,6.391,5,223371.953,adaptive
520,13.459,48,3,0.0,6.089,5,218664.435,adaptive
521,13.967,48,1,0.0,5.977,0,221822.058,adaptive
522,10.752,45,2,0.0,5.839,0,228638.386,adaptive
523,8.042,39,1,0.0,6.049,0,261056.429,adaptive
524,5.658,36,2,0.0,6.078,0,245008.734,adaptive
525,3.94,29,3,0.0,6.407,0,291754.795,adaptive
526,2.632,24,3,0.0,6.806,0,291209.371,adaptive
527,1.727,18,4,0.0,7.108,0,292366.836,adaptive
528,1.283,17,1,0.0,7.283,0,320695.379,adaptive
529,1.282,12,3,0.0,7.671,0,324510.991,adaptive
530,1.385,11,1,0.0,8.02,0,284058.546,adaptive
531,1.495,14,2,0.0,8.317,0,314139.185,adaptive
532,1.586,15,0,0.0,8.557,0,301603.776,adaptive
533,1.743,14,2,0.0,8.936,0,295202.796,adaptive
534,1.838,16,0,0.0,9.159,0,304940.739,adaptive
535,2.0,14,2,0.0,9.541,0,299915.518,adaptive
536,2.109,16,1,0.0,9.637,0,276488.933,adaptive
537,2.236,14,0,0.0,9.773,0,232196.186,adaptive
538,2.364,14,0,0.0,9.931,0,249532.563,adaptive
539,2.491,14,0,0.0,10.039,0,241925.198,adaptive
540,2.526,18,0,0.0,9.743,0,235023.643,adaptive
541,2.673,14,1,0.0,9.764,0,211406.953,adaptive
542,2.83,15,1,0.0,9.899,0,265986.237,adaptive
543,2.991,15,1,0.0,9.881,0,208100.566,adaptive
544,3.071,17,0,0.0,9.673,0,224106.364,adaptive
545,3.212,16,0,0.0,9.706,0,234670.374,adaptive
546,3.296,18,0,0.0,9.592,0,234216.649,adaptive
547,3.474,17,1,0.0,9.765,0,269475.151,adaptive
548,3.569,20,0,0.0,9.63,0,226072.909,adaptive
549,3.757,18,1,0.0,9.731,0,237655.403,adaptive
550,3.922,19,0,0.0,9.779,0,226955.892,adaptive
551,4.087,19,0,0.0,9.89,0,249748.908,adaptive
552,4.109,23,0,0.0,9.602,0,226151.422,adaptive
553,4.269,19,0,0.0,9.729,0,248407.934,adaptive
554,4.429,19,0,0.0,9.746,0,220643.462,adaptive
555,4.512,21,0,0.0,9.642,0,254168.805,adaptive
556,4.602,22,0,0.0,9.524,0,245642.688,adaptive
557,4.764,20,0,0.0,9.569,0,246281.536,adaptive
558,4.856,23,0,0.0,9.445,0,259387.941,adaptive
559,5.024,21,0,0.0,9.5,0,250121.551,adaptive
560,5.118,24,0,0.0,9.314,0,221447.715,adaptive
561,5.307,24,0,0.0,9.392,0,262574.157,adaptive
562,5.496,24,0,0.0,9.41,0,247383.82,adaptive
563,5.886,26,4,0.0,9.327,0,245259.685,adaptive
564,5.913,31,0,0.0,9.066,0,261112.175,adaptive
565,6.274,27,3,0.0,8.962,0,240203.31,adaptive
566,6.553,28,1,0.0,9.027,0,260702.925,adaptive
567,7.008,28,4,0.0,8.966,0,236472.626,adaptive
568,7.252,31,2,0.0,8.805,0,226816.562,adaptive
569,7.632,30,2,0.0,8.826,0,246600.294,adaptive
570,7.889,32,2,0.0,8.514,1,189259.694,adaptive
571,8.296,31,2,0.0,8.44,1,224073.094,adaptive
572,8.64,33,3,0.0,8.033,1,186626.141,adaptive
573,9.08,32,2,0.0,7.939,2,220109.255,adaptive
574,9.633,33,3,0.0,7.875,2,224444.317,adaptive
575,10.324,34,4,0.0,7.686,2,193743.658,adaptive
576,10.458,39,2,0.0,7.258,2,197690.37,adaptive
577,11.214,36,4,0.0,7.05,2,204335.237,adaptive
578,11.676,36,1,0.0,6.958,2,184516.293,adaptive
579,12.158,39,3,0.0,6.754,2,207181.526,adaptive
580,12.554,42,2,0.0,6.516,2,175215.467,adaptive
581,13.212,40,2,0.0,6.526,2,198572.756,adaptive
582,13.347,42,0,0.0,6.408,2,188755.467,adaptive
583,14.32,41,4,0.0,6.206,2,186035.294,adaptive
584,14.444,43,0,0.0,6.2,2,196549.722,adaptive
585,15.02,42,1,0.0,6.201,2,179955.123,adaptive
586,15.608,42,1,0.0,6.182,2,197575.961,adaptive
587,16.564,43,3,0.0,5.993,2,166098.433,adaptive
588,16.327,47,0,0.0,5.729,3,167498.383,adaptive
589,13.541,40,0,0.0,5.73,3,161204.224,adaptive
590,11.041,36,1,0.0,5.79,3,214192.364,adaptive
591,8.865,34,1,0.0,5.804,3,188901.796,adaptive
592,6.837,35,0,0.0,5.944,3,223194.185,adaptive
593,5.418,29,0,0.0,6.263,3,230318.636,adaptive
594,4.19,28,0,0.0,6.419,3,230880.474,adaptive
595,3.212,23,1,0.0,6.624,3,224960.197,adaptive
596,2.337,22,0,0.0,6.788,3,250295.863,adaptive
597,1.703,16,0,0.0,7.051,3,235413.061,adaptive
598,1.75,15,1,0.0,7.306,3,240023.813,adaptive
599,1.687,15,1,0.0,7.487,3,208026.308,adaptive
600,1.68,17,0,0.0,7.555,3,238471.383,adaptive
601,1.786,13,0,0.0,7.907,3,247148.878,adaptive
602,1.931,13,1,0.0,8.084,3,240133.401,adaptive
603,2.059,15,2,0.0,8.04,3,217858.293,adaptive
604,2.154,16,0,0.0,8.089,3,244882.435,adaptive
605,2.288,14,0,0.0,8.206,3,223957.307,adaptive
606,2.377,16,0,0.0,8.174,3,242501.561,adaptive
607,2.562,17,1,0.0,8.311,3,232923.319,adaptive
608,2.708,20,1,0.0,8.257,3,241841.616,adaptive
609,2.905,18,1,0.0,8.296,3,218110.012,adaptive
610,3.076,18,0,0.0,8.3,3,202164.841,adaptive
611,3.248,18,0,0.0,8.326,3,204270.687,adaptive
612,3.303,23,0,0.0,8.02,3,217324.597,adaptive
613,3.477,19,0,0.0,8.036,3,220139.91,adaptive
614,3.661,20,0,0.0,8.167,3,246324.715,adaptive
615,3.844,20,0,0.0,8.211,3,211975.617,adaptive
616,3.982,25,0,0.0,8.105,3,216637.149,adaptive
617,4.189,23,0,0.0,8.23,3,224637.921,adaptive
618,4.319,25,0,0.0,8.119,3,201297.235,adaptive
619,4.531,24,0,0.0,8.196,3,218624.02,adaptive
620,4.661,26,0,0.0,8.15,3,218013.101,adaptive
621,4.87,24,0,0.0,8.207,3,219967.174,adaptive
622,5.078,24,0,0.0,8.201,3,199936.013,adaptive
623,5.296,25,0,0.0,8.254,3,231380.4,adaptive
624,5.328,29,0,0.0,7.841,3,209850.575,adaptive
625,5.538,25,0,0.0,7.771,3,202096.887,adaptive
626,5.756,26,0,0.0,7.78,3,211118.773,adaptive
627,5.884,29,0,0.0,7.688,3,242019.679,adaptive
628,6.024,31,0,0.0,7.616,3,236920.556,adaptive
629,6.311,29,1,0.0,7.645,3,249365.304,adaptive
630,6.452,32,0,0.0,7.513,3,206329.716,adaptive
631,6.694,30,0,0.0,7.546,3,232271.677,adaptive
632,6.833,33,0,0.0,7.452,3,245560.485,adaptive
633,7.144,32,1,0.0,7.547,3,247448.782,adaptive
634,7.4,32,0,0.0,7.633,3,262865.056,adaptive
635,7.656,32,0,0.0,7.729,4,257862.067,adaptive
636,7.674,37,0,0.0,7.484,4,232076.401,adaptive
637,7.992,33,1,0.0,7.504,4,233700.82,adaptive
638,8.389,34,2,0.0,7.603,5,266983.837,adaptive
639,8.87,34,3,0.0,7.396,5,210357.524,adaptive
640,9.073,36,1,0.0,7.222,5,223601.781,adaptive
641,9.431,35,1,0.0,7.154,5,221678.358,adaptive
642,9.803,38,3,0.0,6.894,5,219725.855,adaptive
643,10.098,36,0,0.0,6.856,5,222644.133,adaptive
644,10.41,40,2,0.0,6.688,5,226086.879,adaptive
645,10.746,41,0,0.0,6.634,5,202783.441,adaptive
646,11.082,41,0,0.0,6.637,5,227141.943,adaptive
647,11.512,41,1,0.0,6.541,5,220499.595,adaptive
648,11.48,46,0,0.0,6.259,5,216733.213,adaptive
649,11.927,44,1,0.0,6.324,5,251660.577,adaptive
650,12.298,46,0,0.0,6.327,5,213086.642,adaptive
651,12.677,49,2,0.0,6.189,5,225438.838,adaptive
652,12.849,49,0,0.0,6.213,5,236257.201,adaptive
653,13.328,47,1,0.0,6.271,0,229503.866,adaptive
654,10.315,43,3,0.0,6.146,0,230986.236,adaptive
655,7.793,35,3,0.0,6.225,0,267574.486,adaptive
656,5.525,33,1,0.0,6.28,0,266509.376,adaptive
657,3.765,25,3,0.0,6.388,0,263435.687,adaptive
658,2.356,20,1,0.0,6.742,0,294997.031,adaptive
659,1.379,17,2,0.0,7.146,0,304064.225,adaptive
660,0.941,16,1,0.0,7.371,0,330127.558,adaptive
661,0.822,9,1,0.0,7.889,0,335484.66,adaptive
662,0.915,10,1,0.0,8.378,0,321815.996,adaptive
663,1.009,11,0,0.0,8.789,0,300471.882,adaptive
664,1.103,13,2,0.0,9.074,0,321161.092,adaptive
665,1.217,11,2,0.0,9.458,0,291907.132,adaptive
666,1.313,13,2,0.0,9.574,0,276169.43,adaptive
667,1.434,11,2,0.0,9.925,0,302525.394,adaptive
668,1.531,13,2,0.0,9.881,0,248568.204,adaptive
669,1.658,11,2,0.0,10.061,0,257880.671,adaptive
670,1.773,11,1,0.0,10.152,0,227129.187,adaptive
671,1.935,12,3,0.0,10.142,0,219899.979,adaptive
672,1.973,16,0,0.0,9.738,0,211096.478,adaptive
673,2.1,12,1,0.0,9.797,0,227787.241,adaptive
674,2.218,13,0,0.0,9.71,0,197608.304,adaptive
675,2.312,17,0,0.0,9.565,0,215847.04,adaptive
676,2.412,18,0,0.0,9.446,0,230811.262,adaptive
677,2.553,16,0,0.0,9.53,0,246099.613,adaptive
678,2.655,19,0,0.0,9.426,0,253358.549,adaptive
679,2.81,18,0,0.0,9.542,0,255998.312,adaptive
680,2.924,21,0,0.0,9.417,0,232470.836,adaptive
681,3.093,20,0,0.0,9.443,0,241133.77,adaptive
682,3.246,19,0,0.0,9.52,0,240923.6,adaptive
683,3.415,20,0,0.0,9.637,0,258304.109,adaptive
684,3.504,25,1,0.0,9.233,0,213704.856,adaptive
685,3.717,22,1,0.0,9.23,0,241836.638,adaptive
686,3.9,22,0,0.0,9.232,0,232599.504,adaptive
687,4.1,24,0,0.0,9.387,0,269886.895,adaptive
688,4.23,26,0,0.0,9.29,0,247339.575,adaptive
689,4.426,24,0,0.0,9.443,0,275401.783,adaptive
690,4.548,26,0,0.0,9.35,0,240815.435,adaptive
691,4.742,24,0,0.0,9.439,0,243633.691,adaptive
692,4.857,26,0,0.0,9.357,0,248378.278,adaptive
693,5.048,24,0,0.0,9.414,0,241228.673,adaptive
694,5.238,24,0,0.0,9.507,0,257585.074,adaptive
695,5.653,24,5,0.0,9.398,0,261895.226,adaptive
696,5.664,28,0,0.0,9.097,0,263641.588,adaptive
697,6.058,25,4,0.0,8.971,0,224967.635,adaptive
698,6.325,26,1,0.0,8.96,0,230925.455,adaptive
699,6.613,30,3,0.0,8.782,0,234983.113,adaptive
700,6.849,30,2,0.0,8.549,0,211821.79,adaptive
701,7.144,28,1,0.0,8.581,0,245629.208,adaptive
702,7.39,31,2,0.0,8.449,0,246575.071,adaptive
703,7.776,30,2,0.0,8.496,1,242423.69,adaptive
704,8.113,33,3,0.0,8.359,1,246750.336,adaptive
705,8.531,31,2,0.0,8.351,1,210405.275,adaptive
706,9.045,31,3,0.0,8.354,2,234017.498,adaptive
707,9.413,31,1,0.0,8.306,2,205513.105,adaptive
708,9.609,35,3,0.0,7.81,2,199196.441,adaptive
709,10.074,31,2,0.0,7.736,2,206143.128,adaptive
710,10.769,32,4,0.0,7.52,2,195675.727,adaptive
711,11.324,35,2,0.0,7.552,2,214186.077,adaptive
712,11.782,37,3,0.0,7.174,2,178474.655,adaptive
713,12.374,35,2,0.0,7.071,2,193493.092,adaptive
714,12.475,37,0,0.0,6.971,2,197163.738,adaptive
715,13.235,37,3,0.0,6.766,2,176813.012,adaptive
716,13.35,40,0,0.0,6.419,2,158215.367,adaptive
717,13.879,39,1,0.0,6.355,2,201933.089,adaptive
718,14.429,40,1,0.0,6.189,2,167324.452,adaptive
719,14.99,40,1,0.0,6.17,2,190686.021,adaptive
720,14.98,48,1,0.0,5.832,2,166834.214,adaptive
721,15.576,44,1,0.0,5.864,3,194083.06,adaptive
722,13.196,41,2,0.0,5.84,3,181351.374,adaptive
723,10.804,41,2,0.0,5.79,3,205847.589,adaptive
724,8.714,37,1,0.0,5.93,3,202936.083,adaptive
725,6.939,31,0,0.0,6.168,3,223506.434,adaptive
726,5.21,29,0,0.0,6.305,3,251447.068,adaptive
727,3.888,24,2,0.0,6.354,3,223400.657,adaptive
728,2.78,25,0,0.0,6.495,3,227681.401,adaptive
729,2.06,20,0,0.0,6.853,3,233164.535,adaptive
730,1.59,17,0,0.0,7.129,3,233207.048,adaptive
731,1.687,17,1,0.0,7.349,3,228312.874,adaptive
732,1.402,18,1,0.0,7.236,3,216646.941,adaptive
733,1.441,12,0,0.0,7.573,3,247735.375,adaptive
734,1.559,12,0,0.0,7.937,3,254034.143,adaptive
735,1.686,13,0,0.0,8.076,3,218457.17,adaptive
736,1.788,16,0,0.0,8.174,3,245625.156,adaptive
737,1.923,14,0,0.0,8.419,3,244920.319,adaptive
738,2.028,17,0,0.0,8.411,3,228752.567,adaptive
739,2.179,16,0,0.0,8.536,3,222234.119,adaptive
740,2.287,18,0,0.0,8.546,3,247047.766,adaptive
741,2.435,16,0,0.0,8.605,3,214779.257,adaptive
742,2.657,16,3,0.0,8.565,3,214809.328,adaptive
743,2.837,16,1,0.0,8.486,3,185751.619,adaptive
744,2.943,21,2,0.0,8.19,3,220475.188,adaptive
745,3.104,17,0,0.0,8.262,3,210773.562,adaptive
746,3.264,17,0,0.0,8.331,3,213249.035,adaptive
747,3.38,21,0,0.0,8.238,3,208273.913,adaptive
748,3.491,21,0,0.0,8.147,3,215832.677,adaptive
749,3.664,19,0,0.0,8.204,3,218459.445,adaptive
750,3.786,23,0,0.0,8.057,3,231588.005,adaptive
751,3.982,22,0,0.0,8.082,3,218619.162,adaptive
752,4.114,25,0,0.0,7.97,3,216046.957,adaptive
753,4.316,23,0,0.0,8.185,3,248928.459,adaptive
754,4.526,24,0,0.0,8.252,3,205101.241,adaptive
755,4.737,24,0,0.0,8.473,3,258398.745,adaptive
756,4.78,28,0,0.0,8.162,3,202876.154,adaptive
757,4.983,24,0,0.0,8.236,3,233132.697,adaptive
758,5.186,24,0,0.0,8.197,3,211501.064,adaptive
759,5.39,24,0,0.0,8.267,3,233562.809,adaptive
760,5.5,26,0,0.0,8.034,3,216795.466,adaptive
761,5.7,24,0,0.0,7.968,3,217642.125,adaptive
762,5.811,27,0,0.0,7.828,3,227518.061,adaptive
763,6.041,28,0,0.0,7.899,3,244813.153,adaptive
764,6.177,31,0,0.0,7.69,3,198589.6,adaptive
765,6.419,30,0,0.0,7.893,3,267989.151,adaptive
766,6.661,30,0,0.0,7.902,3,230623.104,adaptive
767,6.903,30,0,0.0,7.956,3,237410.187,adaptive
768,6.976,34,1,0.0,7.664,4,229710.719,adaptive
769,7.278,31,1,0.0,7.647,4,232808.995,adaptive
770,7.524,31,0,0.0,7.77,4,244640.059,adaptive
771,7.656,34,0,0.0,7.531,5,199303.948,adaptive
772,7.906,34,2,0.0,7.366,5,240386.424,adaptive
773,8.294,33,2,0.0,7.279,5,241938.13,adaptive
774,8.43,36,0,0.0,7.083,5,224366.065,adaptive
775,8.703,35,0,0.0,7.007,5,230297.848,adaptive
776,9.063,39,3,0.0,6.798,5,227061.677,adaptive
777,9.378,40,0,0.0,6.783,5,231507.836,adaptive
778,9.77,40,1,0.0,6.799,5,243016.982,adaptive
779,10.176,41,1,0.0,6.778,5,231617.737,adaptive
780,10.178,45,0,0.0,6.596,5,239807.872,adaptive
781,10.594,43,1,0.0,6.598,5,228248.397,adaptive
782,11.024,44,1,0.0,6.648,5,247385.021,adaptive
783,11.645,44,3,0.0,6.525,5,230721.066,adaptive
784,11.81,46,0,0.0,6.368,5,220185.115,adaptive
785,12.363,45,2,0.0,6.33,5,231591.112,adaptive
786,12.632,48,1,0.0,6.177,0,232822.73,adaptive
787,10.008,40,5,0.0,6.123,0,239892.906,adaptive
788,7.205,37,0,0.0,6.162,0,240230.902,adaptive
789,5.136,30,4,0.0,6.254,0,250427.369,adaptive
790,3.513,25,1,0.0,6.568,0,278859.997,adaptive
791,2.263,22,3,0.0,6.87,0,289045.769,adaptive
792,1.397,20,2,0.0,6.976,0,300860.002,adaptive
793,1.116,13,4,0.0,7.372,0,317244.148,adaptive
794,1.134,11,0,0.0,7.992,0,344842.047,adaptive
795,1.255,13,4,0.0,8.191,0,301861.231,adaptive
796,1.342,13,1,0.0,8.488,0,314119.996,adaptive
797,1.477,12,2,0.0,8.87,0,299648.258,adaptive
798,1.582,15,1,0.0,9.034,0,293360.32,adaptive
799,1.731,13,2,0.0,9.422,0,310695.708,adaptive
800,1.818,15,0,0.0,9.458,0,252328.587,adaptive
801,1.955,15,0,0.0,9.805,0,297627.505,adaptive
802,2.11,15,1,0.0,9.959,0,251696.67,adaptive
803,2.299,16,2,0.0,10.041,0,226719.635,adaptive
804,2.382,20,1,0.0,9.691,0,226953.415,adaptive
805,2.527,16,0,0.0,9.702,0,203155.78,adaptive
806,2.673,16,0,0.0,9.828,0,236433.519,adaptive
807,2.818,16,0,0.0,9.933,0,244843.107,adaptive
808,2.92,19,0,0.0,9.744,0,207747.846,adaptive
809,3.127,17,2,0.0,9.817,0,233272.147,adaptive
810,3.223,19,0,0.0,9.652,0,216511.406,adaptive
811,3.384,18,0,0.0,9.651,0,200933.652,adaptive
812,3.482,20,0,0.0,9.53,0,221730.28,adaptive
813,3.649,19,0,0.0,9.56,0,216668.122,adaptive
814,3.816,19,0,0.0,9.618,0,246976.362,adaptive
815,3.991,20,0,0.0,9.585,0,228876.575,adaptive
816,4.034,25,0,0.0,9.299,0,230922.268,adaptive
817,4.212,21,0,0.0,9.417,0,238633.87,adaptive
818,4.398,22,0,0.0,9.466,0,238877.764,adaptive
819,4.555,25,1,0.0,9.297,0,228214.223,adaptive
820,4.669,25,0,0.0,9.262,0,262878.262,adaptive
821,4.86,23,0,0.0,9.329,0,242342.484,adaptive
822,4.967,25,0,0.0,9.339,0,277526.253,adaptive
823,5.163,24,0,0.0,9.373,0,238056.194,adaptive
824,5.272,26,0,0.0,9.359,0,265386.359,adaptive
825,5.472,25,0,0.0,9.468,0,252905.577,adaptive
826,5.672,25,0,0.0,9.524,0,250807.411,adaptive
827,5.872,25,0,0.0,9.553,0,255325.275,adaptive
828,6.121,29,5,0.0,9.022,0,219883.771,adaptive
829,6.323,25,0,0.0,9.085,0,243497.682,adaptive
830,6.798,25,5,0.0,9.007,0,257650.421,adaptive
831,7.017,26,0,0.0,9.026,0,228908.434,adaptive
832,7.175,28,1,0.0,8.834,0,224246.367,adaptive
833,7.655,27,4,0.0,8.804,0,253207.849,adaptive
834,7.821,29,1,0.0,8.653,1,217129.407,adaptive
835,8.272,28,3,0.0,8.533,1,216781.062,adaptive
836,8.67,30,4,0.0,8.338,1,231034.077,adaptive
837,9.009,29,1,0.0,8.222,2,200993.523,adaptive
838,9.636,31,4,0.0,8.096,2,224008.033,adaptive
839,10.019,31,1,0.0,8.032,2,198289.851,adaptive
840,10.037,36,1,0.0,7.702,2,216243.816,adaptive
841,10.846,34,5,0.0,7.391,2,177097.999,adaptive
842,11.173,34,0,0.0,7.339,2,198535.995,adaptive
843,11.725,36,4,0.0,7.004,2,206320.803,adaptive
844,11.971,39,1,0.0,6.792,2,189249.98,adaptive
845,12.848,39,4,0.0,6.709,2,218984.322,adaptive
846,13.11,41,1,0.0,6.593,2,193045.586,adaptive
847,13.786,40,2,0.0,6.459,2,178881.867,adaptive
848,14.351,43,3,0.0,6.103,2,185284.283,adaptive
849,14.938,42,1,0.0,6.055,2,183182.043,adaptive
850,15.396,44,0,0.0,6.051,2,173633.307,adaptive
851,16.191,44,2,0.0,5.937,2,188374.708,adaptive
852,16.0,50,0,0.0,5.653,3,161116.815,adaptive
853,13.464,42,1,0.0,5.709,3,170558.735,adaptive
854,10.979,38,0,0.0,5.809,3,189776.66,adaptive
855,8.906,35,1,0.0,5.785,3,196570.046,adaptive
856,6.866,34,1,0.0,5.857,3,216626.017,adaptive
857,5.299,30,0,0.0,6.111,3,212808.059,adaptive
858,3.99,28,0,0.0,6.343,3,234202.78,adaptive
859,2.969,23,1,0.0,6.6,3,239140.803,adaptive
860,2.323,21,1,0.0,6.672,3,225942.294,adaptive
861,1.919,20,0,0.0,6.998,3,235932.443,adaptive
862,1.889,18,0,0.0,7.259,3,215998.94,adaptive
863,1.786,15,1,0.0,7.463,3,226113.304,adaptive
864,1.745,17,0,0.0,7.48,3,235452.13,adaptive
865,1.873,13,0,0.0,7.819,3,252053.429,adaptive
866,2.02,16,1,0.0,7.928,3,241154.445,adaptive
867,2.155,17,0,0.0,8.01,3,212944.826,adaptive
868,2.288,18,1,0.0,8.055,3,247528.507,adaptive
869,2.442,16,0,0.0,8.259,3,227491.452,adaptive
870,2.59,20,1,0.0,8.152,3,212672.714,adaptive
871,2.762,18,0,0.0,8.297,3,230528.946,adaptive
872,2.888,21,0,0.0,8.122,3,207384.001,adaptive
873,3.065,19,0,0.0,8.157,3,218666.846,adaptive
874,3.274,19,1,0.0,8.127,3,200482.174,adaptive
875,3.462,20,0,0.0,8.288,3,222121.784,adaptive
876,3.518,24,0,0.0,8.042,3,214685.391,adaptive
877,3.7,20,0,0.0,8.182,3,231784.413,adaptive
878,3.882,20,0,0.0,8.286,3,220777.611,adaptive
879,4.119,22,1,0.0,8.269,3,201267.268,adaptive
880,4.243,24,0,0.0,8.102,3,206386.462,adaptive
881,4.441,22,0,0.0,8.171,3,231371.684,adaptive
882,4.575,26,0,0.0,8.117,3,232874.082,adaptive
883,4.788,24,0,0.0,8.129,3,212262.367,adaptive
884,4.913,26,0,0.0,8.078,3,238679.399,adaptive
885,5.13,25,0,0.0,8.05,3,206299.077,adaptive
886,5.357,26,0,0.0,8.075,3,212190.797,adaptive
887,5.583,26,0,0.0,8.16,3,228697.426,adaptive
888,5.622,31,0,0.0,7.783,3,182697.177,adaptive
889,5.857,28,0,0.0,7.949,3,250363.29,adaptive
890,6.092,28,0,0.0,8.084,3,246836.792,adaptive
891,6.223,30,0,0.0,7.999,3,218469.19,adaptive
892,6.35,30,0,0.0,7.974,3,250639.558,adaptive
893,6.577,28,0,0.0,8.029,3,227230.277,adaptive
894,6.75,30,1,0.0,7.908,3,248175.415,adaptive
895,6.976,28,0,0.0,8.073,3,263432.555,adaptive
896,7.144,30,1,0.0,7.849,3,213657.403,adaptive
897,7.435,29,1,0.0,7.881,3,240511.268,adaptive
898,7.669,29,0,0.0,7.819,4,207846.149,adaptive
899,7.919,31,0,0.0,7.892,4,246858.631,adaptive
900,7.976,35,1,0.0,7.483,4,217986.609,adaptive
901,8.236,33,0,0.0,7.535,5,236823.515,adaptive
902,8.571,34,1,0.0,7.566,5,240201.416,adaptive
903,8.841,34,0,0.0,7.56,5,232178.258,adaptive
904,9.047,37,1,0.0,7.41,5,229041.88,adaptive
905,9.397,35,1,0.0,7.435,5,241428.652,adaptive
906,9.69,39,2,0.0,7.294,5,235234.717,adaptive
907,10.145,37,2,0.0,7.192,5,210175.244,adaptive
908,10.278,39,0,0.0,7.024,5,218441.443,adaptive
909,10.664,38,1,0.0,6.962,5,222496.418,adaptive
910,11.073,40,1,0.0,6.941,5,216362.411,adaptive
911,11.59,41,2,0.0,6.873,5,220289.34,adaptive
912,11.742,46,2,0.0,6.466,5,206971.293,adaptive
913,12.38,42,3,0.0,6.338,5,214584.822,adaptive
914,12.736,43,0,0.0,6.374,5,235319.429,adaptive
